-0.686339 -36.5773 -36.8683 -39.7451 -49.4616 -45.9511 -37.7101 -34.6168 -33.9187 -35.4625 -40.9471 -53.1863 -36.8701 -32.1613 -30.3531 -30.6691 -33.7913 -47.1293 -35.6015 -28.226 -24.8328 -23.521 -24.293 -29.5024 -31.1426 -15.7566 -2.0459 -3.49486
-0.684767 -36.6398 -36.6607 -39.1319 -47.182 -47.9592 -38.2724 -34.7895 -33.8225 -35.0472 -39.7773 -63.1417 -37.7259 -32.459 -30.3588 -30.395 -33.0439 -43.2968 -37.0411 -28.6762 -24.9323 -23.3485 -23.7621 -27.94 -34.6405 -16.3311 -1.82614 -3.81808
-0.683194 -36.7359 -36.4892 -38.5879 -45.3992 -50.6305 -38.911 -34.9997 -33.7595 -34.6806 -38.7715 -61.86 -38.7164 -32.8026 -30.3972 -30.1597 -32.3821 -40.6567 -38.8205 -29.1894 -25.0669 -23.2099 -23.287 -26.6261 -40.8348 -17.0041 -1.6202 -4.1608
-0.681622 -36.8665 -36.3526 -38.1053 -43.9437 -54.5761 -39.6383 -35.2496 -33.7292 -34.359 -37.8962 -52.7114 -39.8772 -33.1963 -30.469 -29.9613 -31.7944 -38.6496 -41.121 -29.774 -25.2382 -23.1045 -22.8626 -25.4979 -64.4619 -17.7967 -1.42772 -4.52417
-0.680049 -37.0329 -36.2501 -37.6779 -42.7221 -62.1267 -40.4711 -35.5417 -33.7317 -34.0794 -37.128 -48.3606 -41.2625 -33.6452 -30.575 -29.7985 -31.2718 -37.0383 -44.3327 -30.4412 -25.4481 -23.0319 -22.4847 -24.5147 -39.5913 -18.739 -1.24838 -4.90946
-0.678477 -37.2367 -36.181 -37.3006 -41.6771 -70.2219 -41.4324 -35.8793 -33.7671 -33.8394 -36.4498 -45.4883 -42.9594 -34.1558 -30.7161 -29.6702 -30.8072 -35.7 -49.5927 -31.2056 -25.699 -22.992 -22.1501 -23.6486 -33.7499 -19.8752 -1.08188 -5.31814
-0.676905 -37.4798 -36.145 -36.9696 -40.7711 -57.0656 -42.5551 -36.2662 -33.836 -33.6371 -35.849 -43.351 -45.1234 -34.7361 -30.894 -29.5757 -30.3952 -34.5627 -65.6102 -32.0871 -25.9937 -22.9849 -21.856 -22.8799 -30.2497 -21.2744 -0.927964 -5.75186
-0.675332 -37.7649 -36.1421 -36.6816 -39.9783 -52.0621 -43.8881 -36.7074 -33.9391 -33.471 -35.3159 -41.6576 -48.0739 -35.3966 -31.1103 -29.5145 -30.0312 -33.5809 -52.815 -33.1134 -26.3359 -23.0109 -21.6004 -22.1939 -27.7398 -23.054 -0.786401 -6.21253
-0.67376 -38.0949 -36.1723 -36.4342 -39.28 -48.9216 -45.5094 -37.2091 -34.0775 -33.34 -34.843 -40.2637 -52.6591 -36.1512 -31.3674 -29.4864 -29.7119 -32.7235 -45.8338 -34.325 -26.73 -23.0707 -21.3814 -21.5796 -25.7835 -25.438 -0.656988 -6.70238
-0.672188 -38.4736 -36.2361 -36.2252 -38.6625 -46.6385 -47.5543 -37.7789 -34.2525 -33.2433 -34.4243 -39.087 -63.1845 -37.0185 -31.6681 -29.4915 -29.4343 -31.969 -42.0141 -35.7847 -27.1816 -23.1652 -21.1979 -21.0285 -24.1833 -28.944 -0.539547 -7.22396
